userID,ISBN,bookRating
66483,3442440777,0
71739,3442440777,0
166934,3442440777,0
211971,3442440777,0
242199,3442440777,0
249751,3442440777,0
276848,3453042905,0
19611,3453042905,9
132500,3453042905,10
153869,3453042905,10
173673,3453042905,0
276018,3453042905,0
276848,3453061187,0
3326,3453061187,6
11198,3453061187,0
11676,3453061187,0
35099,3453061187,7
35433,3453061187,9
71739,3453061187,0
86583,3453061187,8
103541,3453061187,8
107196,3453061187,0
137006,3453061187,9
140226,3453061187,0
191707,3453061187,0
202239,3453061187,10
202537,3453061187,0
206852,3453061187,7
214714,3453061187,0
239467,3453061187,8
240239,3453061187,0
241198,3453061187,0
247082,3453061187,5
258413,3453061187,0
259205,3453061187,7
269973,3453061187,7
273520,3453061187,8
276848,3453071174,0
11676,3453071174,8
14444,3453071174,9
35486,3453071174,5
81465,3453071174,0
103541,3453071174,8
124010,3453071174,0
125595,3453071174,7
140873,3453071174,8
170273,3453071174,7
196013,3453071174,9
202239,3453071174,0
228569,3453071174,0
230429,3453071174,8
241198,3453071174,8
248727,3453071174,8
258413,3453071174,0
258913,3453071174,8
259205,3453071174,9
274220,3453071174,8
276848,3453127013,0
5350,3453127013,7
19817,3453127013,0
35407,3453127013,8
48268,3453127013,0
50662,3453127013,7
51184,3453127013,5
63246,3453127013,8
71739,3453127013,0
103541,3453127013,8
124202,3453127013,5
144676,3453127013,7
148100,3453127013,0
153869,3453127013,0
162306,3453127013,10
259205,3453127013,7
266729,3453127013,10
270935,3453127013,0
276848,3453211014,0
11676,3453211014,0
35407,3453211014,0
35433,3453211014,8
69089,3453211014,8
77106,3453211014,4
114306,3453211014,0
211978,3453211014,0
276848,3596122279,0
276936,3596122279,5
2552,3596122279,7
3752,3596122279,5
5225,3596122279,8
35705,3596122279,4
35712,3596122279,0
41700,3596122279,4
46925,3596122279,0
78941,3596122279,0
81378,3596122279,5
117749,3596122279,6
136363,3596122279,0
140802,3596122279,0
144705,3596122279,0
145544,3596122279,0
150816,3596122279,0
155958,3596122279,5
156673,3596122279,4
162718,3596122279,9
172233,3596122279,0
173632,3596122279,0
201548,3596122279,9
222418,3596122279,7
226492,3596122279,0
229192,3596122279,0
237218,3596122279,9
241992,3596122279,1
248572,3596122279,8
249445,3596122279,0
271407,3596122279,0
276852,055321358X,0
16488,055321358X,0
33036,055321358X,0
112001,055321358X,10
166596,055321358X,0
245963,055321358X,0
276853,8420457477,1
14541,8420457477,10
103265,8420457477,0
148154,8420457477,0
276856,2012003494,0
105187,2012003494,0
276856,2013218826,0
72992,2013218826,0
259155,2013218826,0
276856,2013220162,0
173999,2013220162,0
276856,2203142278,0
90232,2203142278,0
276856,2205040561,0
72992,2205040561,0
276856,2253005274,0
625,2253005274,0
1211,2253005274,8
3652,2253005274,0
8890,2253005274,0
11676,2253005274,4
12272,2253005274,0
18309,2253005274,8
26443,2253005274,0
40029,2253005274,0
69808,2253005274,8
109040,2253005274,5
156972,2253005274,8
164944,2253005274,0
183287,2253005274,0
215942,2253005274,7
234281,2253005274,0
253852,2253005274,7
259155,2253005274,8
276856,2723402983,0
137384,2723402983,0
276856,2800108584,0
32721,2800108584,7
276856,2800134259,0
56039,2800134259,0
276856,2800134267,0
56039,2800134267,0
276856,2803616998,0
32721,2803616998,8
276859,014014899X,0
16488,014014899X,0
207965,014014899X,10
274549,014014899X,0
276859,088365721X,9
16795,088365721X,9
36836,088365721X,0
42667,088365721X,0
50428,088365721X,0
73056,088365721X,8
78846,088365721X,0
89406,088365721X,8
110214,088365721X,0
148533,088365721X,7
152354,088365721X,5
173580,088365721X,5
229495,088365721X,0
276859,3257227264,0
9571,3257227264,0
10546,3257227264,10
11676,3257227264,5
12835,3257227264,6
17040,3257227264,7
21020,3257227264,4
35705,3257227264,6
68254,3257227264,5
79680,3257227264,4
84348,3257227264,4
116006,3257227264,0
124125,3257227264,0
140816,3257227264,0
155958,3257227264,8
159847,3257227264,0
161777,3257227264,0
222488,3257227264,9
226209,3257227264,8
228947,3257227264,0
235055,3257227264,0
241198,3257227264,0
261105,3257227264,7
268711,3257227264,7
270279,3257227264,9
276861,3423201509,10
9571,3423201509,7
11676,3423201509,8
18412,3423201509,9
41700,3423201509,0
43850,3423201509,10
74655,3423201509,5
92282,3423201509,0
97598,3423201509,7
97800,3423201509,0
140232,3423201509,7
141203,3423201509,10
165549,3423201509,0
170181,3423201509,9
173657,3423201509,0
192587,3423201509,0
217701,3423201509,8
222321,3423201509,0
231891,3423201509,8
237563,3423201509,0
238304,3423201509,8
244139,3423201509,6
249374,3423201509,8
263733,3423201509,9
276861,349223903X,6
66483,349223903X,0
276866,3257218516,3
180571,3257218516,0
267704,3257218516,0
276866,3404126343,8
90156,3404126343,6
132492,3404126343,10
276866,3404131606,0
11676,3404131606,5
14461,3404131606,8
41700,3404131606,0
100644,3404131606,0
125474,3404131606,0
132562,3404131606,9
135367,3404131606,0
152805,3404131606,9
159165,3404131606,7
180018,3404131606,0
189227,3404131606,5
191756,3404131606,4
212002,3404131606,0
261091,3404131606,6
267559,3404131606,9
276866,3404139178,9
66483,3404139178,10
86583,3404139178,9
88979,3404139178,0
106534,3404139178,6
115077,3404139178,8
128831,3404139178,0
132500,3404139178,10
144569,3404139178,6
157065,3404139178,9
167166,3404139178,0
218197,3404139178,0
268711,3404139178,0
276866,3404143299,7
148927,3404143299,0
261809,3404143299,0
276866,3426702266,0
60877,3426702266,9
276866,3442421357,0
278778,3442421357,8
7867,3442421357,8
41347,3442421357,0
56470,3442421357,8
71739,3442421357,9
84421,3442421357,5
85433,3442421357,8
122176,3442421357,8
124553,3442421357,0
134968,3442421357,0
167768,3442421357,9
178652,3442421357,0
207580,3442421357,0
214244,3442421357,0
222488,3442421357,0
273906,3442421357,7
276866,3442443806,4
85314,3442443806,0
90139,3442443806,8
140222,3442443806,7
276866,345309221X,8
850,345309221X,0
11676,345309221X,0
57449,345309221X,9
71967,345309221X,9
132500,345309221X,8
159390,345309221X,0
191720,345309221X,0
196298,345309221X,0
222488,345309221X,0
241198,345309221X,0
274842,345309221X,5
276866,3453126912,0
175912,3453126912,4
276866,3453132262,0
914,3453132262,0
78875,3453132262,8
124553,3453132262,10
276866,3596129389,0
1372,3596129389,0
15444,3596129389,7
41700,3596129389,4
47534,3596129389,0
63226,3596129389,0
118664,3596129389,7
125595,3596129389,0
132256,3596129389,5
137279,3596129389,0
155958,3596129389,0
191756,3596129389,0
201548,3596129389,9
235055,3596129389,0
237900,3596129389,0
263149,3596129389,7
268711,3596129389,7
271407,3596129389,0
274719,3596129389,3
276866,3596237874,0
278249,3596237874,6
12235,3596237874,0
23200,3596237874,0
35407,3596237874,0
48967,3596237874,0
51184,3596237874,5
53149,3596237874,0
58168,3596237874,4
107951,3596237874,0
141656,3596237874,8
156673,3596237874,4
175493,3596237874,0
194421,3596237874,7
207623,3596237874,6
222718,3596237874,4
223705,3596237874,0
235080,3596237874,0
241992,3596237874,1
250359,3596237874,0
276602,3596237874,0
276866,3596247500,0
11676,3596247500,5
24945,3596247500,0
51184,3596247500,5
68498,3596247500,7
70238,3596247500,5
90839,3596247500,0
125595,3596247500,8
140802,3596247500,0
140842,3596247500,0
153869,3596247500,0
154209,3596247500,0
155237,3596247500,6
191720,3596247500,0
196493,3596247500,0
202501,3596247500,0
214376,3596247500,7
229434,3596247500,0
234401,3596247500,0
241198,3596247500,8
274803,3596247500,0
276869,044020562X,0
278251,044020562X,7
2030,044020562X,10
6251,044020562X,0
16046,044020562X,0
21252,044020562X,0
35857,044020562X,0
36715,044020562X,0
41841,044020562X,8
43246,044020562X,0
47534,044020562X,0
53456,044020562X,0
55548,044020562X,0
56193,044020562X,0
56856,044020562X,0
58489,044020562X,10
63665,044020562X,7
73394,044020562X,0
76352,044020562X,0
84024,044020562X,8
86965,044020562X,8
96318,044020562X,0
96440,044020562X,9
100822,044020562X,0
102813,044020562X,0
105517,044020562X,3
127200,044020562X,0
134290,044020562X,9
135213,044020562X,0
135703,044020562X,0
138159,044020562X,7
140087,044020562X,0
140605,044020562X,0
143792,044020562X,0
145669,044020562X,0
148028,044020562X,5
152016,044020562X,0
154844,044020562X,7
158077,044020562X,10
166510,044020562X,8
166596,044020562X,0
167816,044020562X,0
170518,044020562X,0
175003,044020562X,0
191122,044020562X,0
197502,044020562X,9
199144,044020562X,10
199772,044020562X,0
203240,044020562X,8
204179,044020562X,5
212142,044020562X,9
220892,044020562X,10
221687,044020562X,0
225810,044020562X,0
226291,044020562X,0
231237,044020562X,0
235392,044020562X,0
237047,044020562X,0
238617,044020562X,0
238781,044020562X,0
245765,044020562X,0
245827,044020562X,0
251613,044020562X,0
252865,044020562X,0
264996,044020562X,0
269685,044020562X,8
275210,044020562X,0
276872,042518109X,8
8362,042518109X,0
9747,042518109X,0
11676,042518109X,0
12982,042518109X,7
14422,042518109X,0
14521,042518109X,0
14888,042518109X,7
16795,042518109X,9
20060,042518109X,7
23768,042518109X,0
29209,042518109X,0
31235,042518109X,5
40943,042518109X,0
44728,042518109X,0
47201,042518109X,10
55141,042518109X,0
55548,042518109X,0
56856,042518109X,0
58224,042518109X,0
59172,042518109X,9
76105,042518109X,0
78973,042518109X,9
82893,042518109X,0
84900,042518109X,8
91023,042518109X,0
93047,042518109X,0
101696,042518109X,0
102647,042518109X,0
106981,042518109X,0
108950,042518109X,0
112001,042518109X,9
116521,042518109X,7
117937,042518109X,8
120093,042518109X,0
122632,042518109X,10
128286,042518109X,0
151824,042518109X,0
152971,042518109X,0
158760,042518109X,8
165582,042518109X,5
167340,042518109X,0
170513,042518109X,0
172030,042518109X,0
175003,042518109X,0
175636,042518109X,0
183340,042518109X,0
187624,042518109X,0
188583,042518109X,0
188593,042518109X,0
193458,042518109X,7
193499,042518109X,0
201526,042518109X,0
202688,042518109X,6
206074,042518109X,0
206695,042518109X,0
208568,042518109X,0
232211,042518109X,0
232448,042518109X,9
232820,042518109X,0
232945,042518109X,0
236283,042518109X,0
236757,042518109X,0
237168,042518109X,8
239688,042518109X,0
245828,042518109X,0
245963,042518109X,0
253482,042518109X,0
258270,042518109X,0
259430,042518109X,5
266226,042518109X,0
271284,042518109X,0
276875,8806155873,0
2442,8806155873,8
49043,8806155873,0
52313,8806155873,0
93220,8806155873,0
101681,8806155873,0
125633,8806155873,0
212519,8806155873,0
238710,8806155873,0
263219,8806155873,0
276875,8807806746,0
149017,8807806746,0
167517,8807806746,8
276875,8807810751,7
34810,8807810751,8
162476,8807810751,7
191978,8807810751,0
206583,8807810751,7
234597,8807810751,0
261105,8807810751,0
276875,8817106100,6
277712,8817106100,9
4518,8817106100,0
6998,8817106100,10
11676,8817106100,8
18464,8817106100,9
49773,8817106100,10
57540,8817106100,8
72611,8817106100,0
77629,8817106100,10
83134,8817106100,0
95738,8817106100,8
123905,8817106100,0
149455,8817106100,8
156840,8817106100,5
159568,8817106100,10
170011,8817106100,10
170989,8817106100,0
176128,8817106100,10
186656,8817106100,8
197255,8817106100,0
203937,8817106100,0
204860,8817106100,8
238710,8817106100,0
243805,8817106100,10
251342,8817106100,7
261105,8817106100,0
271935,8817106100,0
276875,8831760122,0
3743,8831760122,0
5300,8831760122,0
26813,8831760122,0
72363,8831760122,0
123905,8831760122,0
186498,8831760122,0
221627,8831760122,8
261105,8831760122,0
276875,8838910987,8
43742,8838910987,0
136851,8838910987,0
156243,8838910987,8
215003,8838910987,8
246207,8838910987,7
264836,8838910987,0
271935,8838910987,0
275414,8838910987,10
276888,8806162160,6
7714,8806162160,5
73390,8806162160,7
276888,884590184X,0
4547,884590184X,0
6273,884590184X,8
12365,884590184X,10
15673,884590184X,8
20871,884590184X,0
26813,884590184X,0
43520,884590184X,0
53795,884590184X,8
61058,884590184X,0
79189,884590184X,9
124557,884590184X,0
136687,884590184X,10
156170,884590184X,5
173687,884590184X,0
173946,884590184X,0
185354,884590184X,0
190076,884590184X,0
191683,884590184X,9
192992,884590184X,8
197226,884590184X,8
198464,884590184X,10
202842,884590184X,7
203031,884590184X,10
211432,884590184X,9
211731,884590184X,0
226419,884590184X,0
228855,884590184X,0
230048,884590184X,0
240494,884590184X,1
240854,884590184X,10
249729,884590184X,0
254639,884590184X,0
261713,884590184X,6
276904,1566911605,0
6251,1566911605,10
276905,1551666308,0
52614,1551666308,8
55492,1551666308,0
60168,1551666308,0
92678,1551666308,8
116599,1551666308,0
129358,1551666308,0
147965,1551666308,0
149152,1551666308,0
182085,1551666308,0
207259,1551666308,0
242824,1551666308,0
259380,1551666308,0
265889,1551666308,0
276911,8420636282,9
3538,8420636282,0
6440,8420636282,9
11676,8420636282,9
35609,8420636282,9
64017,8420636282,0
178077,8420636282,10
200459,8420636282,10
276911,8432205311,9
9029,8432205311,0
50729,8432205311,0
89891,8432205311,10
103116,8432205311,7
179216,8432205311,0
249128,8432205311,10
264514,8432205311,0
276915,042513976X,7
11676,042513976X,0
35857,042513976X,0
55548,042513976X,0
62881,042513976X,0
115120,042513976X,0
124363,042513976X,0
127129,042513976X,0
132188,042513976X,0
135149,042513976X,0
139406,042513976X,0
189558,042513976X,8
246655,042513976X,0
258690,042513976X,0
276925,002542730X,10
277427,002542730X,10
277623,002542730X,5
3154,002542730X,8
3363,002542730X,0
8019,002542730X,9
10030,002542730X,7
10351,002542730X,7
11676,002542730X,6
12538,002542730X,10
13552,002542730X,0
16795,002542730X,0
16996,002542730X,8
21484,002542730X,0
24194,002542730X,0
25981,002542730X,0
26535,002542730X,0
28204,002542730X,0
30533,002542730X,0
30716,002542730X,0
31826,002542730X,0
38248,002542730X,10
41084,002542730X,7
41763,002542730X,8
43246,002542730X,0
44728,002542730X,0
49809,002542730X,6
50216,002542730X,10
50526,002542730X,10
51883,002542730X,0
52584,002542730X,10
53228,002542730X,10
55075,002542730X,0
55548,002542730X,0
60244,002542730X,0
60569,002542730X,0
64027,002542730X,7
69600,002542730X,0
70129,002542730X,7
70554,002542730X,5
71712,002542730X,6
75127,002542730X,0
77809,002542730X,0
80538,002542730X,7
81045,002542730X,0
81088,002542730X,0
82407,002542730X,0
82831,002542730X,0
86243,002542730X,7
86835,002542730X,0
88733,002542730X,0
89551,002542730X,10
92215,002542730X,7
93166,002542730X,0
93929,002542730X,9
103688,002542730X,8
103699,002542730X,0
104058,002542730X,5
105108,002542730X,10
106078,002542730X,10
106914,002542730X,10
110660,002542730X,7
110934,002542730X,6
111947,002542730X,0
112026,002542730X,0
113270,002542730X,5
113752,002542730X,10
115537,002542730X,0
116506,002542730X,3
119575,002542730X,0
119725,002542730X,6
126604,002542730X,0
126664,002542730X,8
128696,002542730X,0
128835,002542730X,8
130474,002542730X,0
130485,002542730X,0
131837,002542730X,0
135703,002542730X,0
149690,002542730X,0
150979,002542730X,8
152562,002542730X,8
152946,002542730X,8
154021,002542730X,8
155147,002542730X,0
159564,002542730X,0
159858,002542730X,0
160393,002542730X,10
160434,002542730X,0
162564,002542730X,0
164096,002542730X,8
165308,002542730X,0
165582,002542730X,5
170518,002542730X,0
171602,002542730X,6
172030,002542730X,0
173291,002542730X,7
173415,002542730X,0
174216,002542730X,5
174304,002542730X,0
174615,002542730X,7
175117,002542730X,6
178667,002542730X,0
179733,002542730X,0
179734,002542730X,10
183995,002542730X,10
184299,002542730X,0
185233,002542730X,0
188010,002542730X,0
188490,002542730X,0
189536,002542730X,9
189813,002542730X,0
190807,002542730X,0
194514,002542730X,9
196077,002542730X,0
198711,002542730X,0
200226,002542730X,0
201526,002542730X,0
201664,002542730X,9
202963,002542730X,10
203993,002542730X,0
204864,002542730X,0
208671,002542730X,7
209516,002542730X,9
211344,002542730X,0
211426,002542730X,0
211493,002542730X,0
213638,002542730X,0
213760,002542730X,9
214631,002542730X,0
216202,002542730X,10
218404,002542730X,8
225078,002542730X,0
225763,002542730X,7
226393,002542730X,0
228998,002542730X,0
229678,002542730X,0
229741,002542730X,7
230249,002542730X,0
234597,002542730X,7
235498,002542730X,7
235842,002542730X,0
236399,002542730X,10
238120,002542730X,0
238607,002542730X,0
238613,002542730X,0
239449,002542730X,0
243077,002542730X,0
243720,002542730X,5
244277,002542730X,8
247918,002542730X,10
248221,002542730X,0
250405,002542730X,0
250962,002542730X,0
251097,002542730X,0
252268,002542730X,0
252846,002542730X,0
258938,002542730X,0
259264,002542730X,7
259806,002542730X,5
262902,002542730X,6
264317,002542730X,0
265313,002542730X,0
266226,002542730X,0
266865,002542730X,0
269566,002542730X,7
270754,002542730X,7
271144,002542730X,0
271705,002542730X,0
272482,002542730X,0
274983,002542730X,10
276925,063403541X,6
6280,063403541X,5
53614,063403541X,10
96869,063403541X,0
205483,063403541X,5
235394,063403541X,0
259057,063403541X,5
265219,063403541X,4
276925,067172939X,0
12569,067172939X,8
32122,067172939X,8
78783,067172939X,0
91792,067172939X,0
94985,067172939X,0
101079,067172939X,8
104399,067172939X,10
109208,067172939X,7
114414,067172939X,0
129851,067172939X,0
143253,067172939X,0
162886,067172939X,8
166830,067172939X,0
168036,067172939X,0
174304,067172939X,8
182987,067172939X,0
185233,067172939X,0
201521,067172939X,5
221510,067172939X,8
227705,067172939X,0
229741,067172939X,0
241980,067172939X,10
276925,1400001625,0
13361,1400001625,0
96869,1400001625,7
182987,1400001625,0
217740,1400001625,5
276925,1853262404,0
68,1853262404,0
25217,1853262404,0
31226,1853262404,0
40330,1853262404,0
81088,1853262404,0
125878,1853262404,0
132582,1853262404,0
133225,1853262404,6
142823,1853262404,0
255679,1853262404,8
257495,1853262404,0
274061,1853262404,0
